ID_Commande,Date_Commande,Date_Expedition,ID_Client,ID_Produit,Quantite,Prix_Unitaire
48791,2020-11-30,2020-12-07,953,716,4,"28,8404"
48791,2020-11-30,2020-12-07,953,714,3,"28,8404"
48791,2020-11-30,2020-12-07,953,762,5,"469,794"
48791,2020-11-30,2020-12-07,953,854,7,"44,994"
48791,2020-11-30,2020-12-07,953,836,1,"324,4527"
48791,2020-11-30,2020-12-07,953,856,2,"53,994"
48791,2020-11-30,2020-12-07,953,790,1,"1466,01"
48791,2020-11-30,2020-12-07,953,715,6,"28,8404"
48791,2020-11-30,2020-12-07,953,760,2,"469,794"
48791,2020-11-30,2020-12-07,953,793,1,"1308,9375"
48792,2020-11-30,2020-12-07,1427,768,1,"469,794"
48793,2020-11-30,2020-12-07,325,814,1,"209,256"
48794,2020-11-30,2020-12-07,1095,763,1,"469,794"
49039,2020-12-31,2021-01-07,985,862,2,"22,794"
49039,2020-12-31,2021-01-07,985,861,5,"22,794"
49039,2020-12-31,2021-01-07,985,783,2,"1229,4589"
49039,2020-12-31,2021-01-07,985,782,2,"1229,4589"
49039,2020-12-31,2021-01-07,985,863,4,"22,794"
49040,2020-12-31,2021-01-07,1331,808,2,"24,2945"
49040,2020-12-31,2021-01-07,1331,804,3,"137,694"
49040,2020-12-31,2021-01-07,1331,862,3,"22,794"
49040,2020-12-31,2021-01-07,1331,781,1,"1242,8518"
49040,2020-12-31,2021-01-07,1331,786,3,"647,994"
49040,2020-12-31,2021-01-07,1331,782,2,"1229,4589"
49040,2020-12-31,2021-01-07,1331,832,1,"209,256"
49040,2020-12-31,2021-01-07,1331,743,3,"736,1455"
49040,2020-12-31,2021-01-07,1331,809,1,"33,7745"
49040,2020-12-31,2021-01-07,1331,815,2,"36,447"
49040,2020-12-31,2021-01-07,1331,825,5,"196,329"
49040,2020-12-31,2021-01-07,1331,863,2,"22,794"
49040,2020-12-31,2021-01-07,1331,788,3,"647,994"
49040,2020-12-31,2021-01-07,1331,831,3,"209,256"
49040,2020-12-31,2021-01-07,1331,783,1,"1229,4589"
49040,2020-12-31,2021-01-07,1331,787,1,"647,994"
49040,2020-12-31,2021-01-07,1331,748,2,"744,2727"
49040,2020-12-31,2021-01-07,1331,780,1,"1242,8518"
49040,2020-12-31,2021-01-07,1331,854,1,"44,994"
49040,2020-12-31,2021-01-07,1331,806,5,"61,374"
49041,2020-12-31,2021-01-07,607,862,1,"22,794"
49041,2020-12-31,2021-01-07,607,861,2,"22,794"
49041,2020-12-31,2021-01-07,607,863,6,"22,794"
49042,2020-12-31,2021-01-07,1987,766,1,"469,794"
49042,2020-12-31,2021-01-07,1987,711,3,"20,1865"
49042,2020-12-31,2021-01-07,1987,793,1,"1308,9375"
49043,2020-12-31,2021-01-07,817,814,1,"209,256"
49044,2020-12-31,2021-01-07,1923,814,1,"209,256"
49044,2020-12-31,2021-01-07,1923,824,1,"141,615"
49044,2020-12-31,2021-01-07,1923,856,1,"53,994"
49045,2020-12-31,2021-01-07,411,763,4,"469,794"
49045,2020-12-31,2021-01-07,411,762,3,"469,794"
49045,2020-12-31,2021-01-07,411,770,4,"469,794"
49045,2020-12-31,2021-01-07,411,765,2,"469,794"
49045,2020-12-31,2021-01-07,411,760,2,"469,794"
49046,2020-12-31,2021-01-07,1795,861,1,"22,794"
49046,2020-12-31,2021-01-07,1795,782,2,"1229,4589"
49046,2020-12-31,2021-01-07,1795,862,5,"22,794"
49047,2020-12-31,2021-01-07,1191,708,1,"20,1865"
49047,2020-12-31,2021-01-07,1191,769,1,"469,794"
49048,2020-12-31,2021-01-07,731,760,1,"469,794"
49048,2020-12-31,2021-01-07,731,763,3,"469,794"
49048,2020-12-31,2021-01-07,731,765,2,"469,794"
49048,2020-12-31,2021-01-07,731,770,4,"469,794"
49049,2020-12-31,2021-01-07,737,863,2,"22,794"
49049,2020-12-31,2021-01-07,737,862,4,"22,794"
49050,2020-12-31,2021-01-07,1343,826,1,"67,539"
49050,2020-12-31,2021-01-07,1343,738,1,"183,9382"
49051,2020-12-31,2021-01-07,1411,780,1,"1242,8518"
49052,2020-12-31,2021-01-07,1895,798,5,"600,2625"
49052,2020-12-31,2021-01-07,1895,761,5,"469,794"
49052,2020-12-31,2021-01-07,1895,793,7,"1308,9375"
49052,2020-12-31,2021-01-07,1895,769,7,"469,794"
49052,2020-12-31,2021-01-07,1895,852,4,"44,994"
49052,2020-12-31,2021-01-07,1895,770,6,"469,794"
49052,2020-12-31,2021-01-07,1895,791,6,"1466,01"
49052,2020-12-31,2021-01-07,1895,796,2,"1308,9375"
49052,2020-12-31,2021-01-07,1895,789,3,"1466,01"
49052,2020-12-31,2021-01-07,1895,766,1,"469,794"
49052,2020-12-31,2021-01-07,1895,854,3,"44,994"
49052,2020-12-31,2021-01-07,1895,763,1,"469,794"
49052,2020-12-31,2021-01-07,1895,762,3,"469,794"
49052,2020-12-31,2021-01-07,1895,826,1,"67,539"
49052,2020-12-31,2021-01-07,1895,801,3,"600,2625"
49052,2020-12-31,2021-01-07,1895,790,6,"1466,01"
49052,2020-12-31,2021-01-07,1895,792,3,"1308,9375"
49052,2020-12-31,2021-01-07,1895,767,3,"469,794"
49052,2020-12-31,2021-01-07,1895,712,5,"5,1865"
49052,2020-12-31,2021-01-07,1895,797,5,"600,2625"
49052,2020-12-31,2021-01-07,1895,795,5,"1308,9375"
49052,2020-12-31,2021-01-07,1895,715,2,"28,8404"
49052,2020-12-31,2021-01-07,1895,760,7,"469,794"
49052,2020-12-31,2021-01-07,1895,759,5,"469,794"
49052,2020-12-31,2021-01-07,1895,794,8,"1308,9375"
49052,2020-12-31,2021-01-07,1895,711,4,"20,1865"
49052,2020-12-31,2021-01-07,1895,768,5,"469,794"
49052,2020-12-31,2021-01-07,1895,708,2,"20,1865"
49052,2020-12-31,2021-01-07,1895,799,5,"600,2625"
49052,2020-12-31,2021-01-07,1895,800,2,"600,2625"
49052,2020-12-31,2021-01-07,1895,765,2,"469,794"
49053,2020-12-31,2021-01-07,1423,712,2,"5,1865"
49053,2020-12-31,2021-01-07,1423,714,6,"28,8404"
49053,2020-12-31,2021-01-07,1423,711,3,"20,1865"
49053,2020-12-31,2021-01-07,1423,841,2,"35,994"
49053,2020-12-31,2021-01-07,1423,788,2,"647,994"
49053,2020-12-31,2021-01-07,1423,855,2,"53,994"
49053,2020-12-31,2021-01-07,1423,844,1,"11,994"
49053,2020-12-31,2021-01-07,1423,831,3,"209,256"
49053,2020-12-31,2021-01-07,1423,742,1,"744,2727"
49053,2020-12-31,2021-01-07,1423,852,1,"44,994"
49053,2020-12-31,2021-01-07,1423,806,7,"61,374"
49053,2020-12-31,2021-01-07,1423,814,2,"209,256"
49053,2020-12-31,2021-01-07,1423,815,7,"36,447"
49053,2020-12-31,2021-01-07,1423,859,7,"14,1289"
49053,2020-12-31,2021-01-07,1423,858,2,"14,1289"
49053,2020-12-31,2021-01-07,1423,825,2,"196,329"
49053,2020-12-31,2021-01-07,1423,856,4,"53,994"
49053,2020-12-31,2021-01-07,1423,782,4,"1229,4589"
49053,2020-12-31,2021-01-07,1423,748,3,"744,2727"
49053,2020-12-31,2021-01-07,1423,779,8,"1242,8518"
49053,2020-12-31,2021-01-07,1423,843,5,"15,0"
49053,2020-12-31,2021-01-07,1423,781,1,"1242,8518"
49053,2020-12-31,2021-01-07,1423,787,1,"647,994"
49053,2020-12-31,2021-01-07,1423,863,12,"22,0342"
49053,2020-12-31,2021-01-07,1423,862,8,"22,794"
49053,2020-12-31,2021-01-07,1423,809,5,"33,7745"
49053,2020-12-31,2021-01-07,1423,716,5,"28,8404"
49053,2020-12-31,2021-01-07,1423,784,4,"1229,4589"
49053,2020-12-31,2021-01-07,1423,780,4,"1242,8518"
49053,2020-12-31,2021-01-07,1423,804,2,"137,694"
49053,2020-12-31,2021-01-07,1423,747,2,"736,1455"
49053,2020-12-31,2021-01-07,1423,786,1,"647,994"
49053,2020-12-31,2021-01-07,1423,707,6,"20,1865"
49053,2020-12-31,2021-01-07,1423,708,5,"20,1865"
49053,2020-12-31,2021-01-07,1423,857,3,"53,994"
49053,2020-12-31,2021-01-07,1423,783,6,"1229,4589"
49053,2020-12-31,2021-01-07,1423,849,4,"35,994"
49053,2020-12-31,2021-01-07,1423,854,2,"44,994"
49053,2020-12-31,2021-01-07,1423,832,3,"209,256"
49053,2020-12-31,2021-01-07,1423,743,2,"736,1455"
49053,2020-12-31,2021-01-07,1423,785,2,"647,994"
49053,2020-12-31,2021-01-07,1423,808,5,"24,2945"
49053,2020-12-31,2021-01-07,1423,715,5,"28,8404"
49054,2020-12-31,2021-01-07,1027,863,2,"22,794"
49054,2020-12-31,2021-01-07,1027,862,1,"22,794"
49054,2020-12-31,2021-01-07,1027,861,1,"22,794"
49054,2020-12-31,2021-01-07,1027,782,1,"1229,4589"
49055,2020-12-31,2021-01-07,919,861,1,"22,794"
49056,2020-12-31,2021-01-07,627,787,1,"647,994"
49057,2020-12-31,2021-01-07,633,770,2,"469,794"
49057,2020-12-31,2021-01-07,633,762,3,"469,794"
49058,2020-12-31,2021-01-07,789,766,1,"469,794"
49058,2020-12-31,2021-01-07,789,738,4,"183,9382"
49058,2020-12-31,2021-01-07,789,849,6,"35,994"
49058,2020-12-31,2021-01-07,789,843,4,"15,0"
49058,2020-12-31,2021-01-07,789,859,3,"14,1289"
49058,2020-12-31,2021-01-07,789,764,1,"469,794"
49058,2020-12-31,2021-01-07,789,712,6,"5,1865"
49058,2020-12-31,2021-01-07,789,716,3,"28,8404"
49058,2020-12-31,2021-01-07,789,761,4,"469,794"
49058,2020-12-31,2021-01-07,789,858,5,"14,1289"
49058,2020-12-31,2021-01-07,789,826,4,"67,539"
49058,2020-12-31,2021-01-07,789,835,1,"324,4527"
49058,2020-12-31,2021-01-07,789,793,3,"1308,9375"
49058,2020-12-31,2021-01-07,789,798,4,"600,2625"
49058,2020-12-31,2021-01-07,789,854,5,"44,994"
49058,2020-12-31,2021-01-07,789,722,5,"183,9382"
49058,2020-12-31,2021-01-07,789,790,5,"1466,01"
49058,2020-12-31,2021-01-07,789,844,3,"11,994"
49058,2020-12-31,2021-01-07,789,725,1,"202,332"
49058,2020-12-31,2021-01-07,789,760,2,"469,794"
49058,2020-12-31,2021-01-07,789,714,5,"28,8404"
49058,2020-12-31,2021-01-07,789,708,5,"20,1865"
49058,2020-12-31,2021-01-07,789,852,3,"44,994"
49058,2020-12-31,2021-01-07,789,763,8,"469,794"
49058,2020-12-31,2021-01-07,789,801,3,"600,2625"
49058,2020-12-31,2021-01-07,789,770,2,"469,794"
49058,2020-12-31,2021-01-07,789,711,4,"20,1865"
49058,2020-12-31,2021-01-07,789,856,8,"53,994"
49058,2020-12-31,2021-01-07,789,841,1,"35,994"
49058,2020-12-31,2021-01-07,789,730,1,"202,332"
49058,2020-12-31,2021-01-07,789,715,9,"28,8404"
49058,2020-12-31,2021-01-07,789,797,2,"600,2625"
49058,2020-12-31,2021-01-07,789,857,6,"53,994"
49058,2020-12-31,2021-01-07,789,707,1,"20,1865"
49058,2020-12-31,2021-01-07,789,729,2,"202,332"
49058,2020-12-31,2021-01-07,789,822,5,"324,4527"
49058,2020-12-31,2021-01-07,789,794,2,"1308,9375"
49058,2020-12-31,2021-01-07,789,765,4,"469,794"
49058,2020-12-31,2021-01-07,789,850,2,"35,994"
49058,2020-12-31,2021-01-07,789,789,1,"1466,01"
49058,2020-12-31,2021-01-07,789,726,1,"202,332"
49059,2020-12-31,2021-01-07,1269,856,1,"53,994"
49059,2020-12-31,2021-01-07,1269,814,1,"209,256"
49060,2020-12-31,2021-01-07,947,782,1,"1229,4589"
49060,2020-12-31,2021-01-07,947,862,1,"22,794"
49060,2020-12-31,2021-01-07,947,861,1,"22,794"
49060,2020-12-31,2021-01-07,947,863,6,"22,794"
49061,2020-12-31,2021-01-07,1219,712,4,"5,1865"
49061,2020-12-31,2021-01-07,1219,863,20,"20,8945"
49061,2020-12-31,2021-01-07,1219,788,1,"647,994"
49061,2020-12-31,2021-01-07,1219,785,2,"647,994"
49061,2020-12-31,2021-01-07,1219,862,3,"22,794"
49061,2020-12-31,2021-01-07,1219,783,5,"1229,4589"
49061,2020-12-31,2021-01-07,1219,832,2,"209,256"
49061,2020-12-31,2021-01-07,1219,715,3,"28,8404"
49061,2020-12-31,2021-01-07,1219,786,3,"647,994"
49061,2020-12-31,2021-01-07,1219,782,6,"1229,4589"
49061,2020-12-31,2021-01-07,1219,854,6,"44,994"
49061,2020-12-31,2021-01-07,1219,781,2,"1242,8518"
49061,2020-12-31,2021-01-07,1219,824,1,"141,615"
49061,2020-12-31,2021-01-07,1219,852,4,"44,994"
49061,2020-12-31,2021-01-07,1219,711,1,"20,1865"
49061,2020-12-31,2021-01-07,1219,787,2,"647,994"
49061,2020-12-31,2021-01-07,1219,784,3,"1229,4589"
49061,2020-12-31,2021-01-07,1219,779,3,"1242,8518"
49061,2020-12-31,2021-01-07,1219,780,6,"1242,8518"
49061,2020-12-31,2021-01-07,1219,825,1,"196,329"
49061,2020-12-31,2021-01-07,1219,814,2,"209,256"
49062,2020-12-31,2021-01-07,1831,783,1,"1229,4589"
49062,2020-12-31,2021-01-07,1831,808,4,"24,2945"
49062,2020-12-31,2021-01-07,1831,787,1,"647,994"
49062,2020-12-31,2021-01-07,1831,714,5,"28,8404"
49062,2020-12-31,2021-01-07,1831,707,4,"20,1865"
49062,2020-12-31,2021-01-07,1831,782,5,"1229,4589"
49062,2020-12-31,2021-01-07,1831,831,1,"209,256"
49062,2020-12-31,2021-01-07,1831,715,1,"28,8404"
49062,2020-12-31,2021-01-07,1831,815,3,"36,447"
49062,2020-12-31,2021-01-07,1831,824,1,"141,615"
49062,2020-12-31,2021-01-07,1831,852,1,"44,994"
49062,2020-12-31,2021-01-07,1831,843,2,"15,0"
49062,2020-12-31,2021-01-07,1831,779,3,"1242,8518"
49062,2020-12-31,2021-01-07,1831,856,6,"53,994"
49062,2020-12-31,2021-01-07,1831,844,2,"11,994"
49062,2020-12-31,2021-01-07,1831,786,2,"647,994"
49062,2020-12-31,2021-01-07,1831,780,1,"1242,8518"
49062,2020-12-31,2021-01-07,1831,781,1,"1242,8518"
49062,2020-12-31,2021-01-07,1831,806,3,"61,374"
49062,2020-12-31,2021-01-07,1831,825,3,"196,329"
49062,2020-12-31,2021-01-07,1831,716,6,"28,8404"
49062,2020-12-31,2021-01-07,1831,712,3,"5,1865"
49062,2020-12-31,2021-01-07,1831,711,4,"20,1865"
49062,2020-12-31,2021-01-07,1831,788,3,"647,994"
49062,2020-12-31,2021-01-07,1831,855,3,"53,994"
49062,2020-12-31,2021-01-07,1831,859,3,"14,1289"
49062,2020-12-31,2021-01-07,1831,849,2,"35,994"
49062,2020-12-31,2021-01-07,1831,748,2,"744,2727"
49062,2020-12-31,2021-01-07,1831,863,4,"22,794"
49062,2020-12-31,2021-01-07,1831,854,6,"44,994"
49062,2020-12-31,2021-01-07,1831,743,5,"736,1455"
49062,2020-12-31,2021-01-07,1831,708,4,"20,1865"
49062,2020-12-31,2021-01-07,1831,809,2,"33,7745"
49063,2020-12-31,2021-01-07,899,862,3,"22,794"
49063,2020-12-31,2021-01-07,899,863,4,"22,794"
49064,2020-12-31,2021-01-07,765,787,1,"647,994"
49064,2020-12-31,2021-01-07,765,780,2,"1242,8518"
49064,2020-12-31,2021-01-07,765,786,2,"647,994"
49064,2020-12-31,2021-01-07,765,781,3,"1242,8518"
49065,2020-12-31,2021-01-07,601,767,2,"469,794"
49065,2020-12-31,2021-01-07,601,796,2,"1308,9375"
49065,2020-12-31,2021-01-07,601,765,2,"469,794"
49065,2020-12-31,2021-01-07,601,766,2,"469,794"
49065,2020-12-31,2021-01-07,601,761,5,"469,794"
49065,2020-12-31,2021-01-07,601,791,3,"1466,01"
49065,2020-12-31,2021-01-07,601,799,1,"600,2625"
49065,2020-12-31,2021-01-07,601,795,5,"1308,9375"
49065,2020-12-31,2021-01-07,601,797,2,"600,2625"
49065,2020-12-31,2021-01-07,601,789,3,"1466,01"
49065,2020-12-31,2021-01-07,601,768,4,"469,794"
49065,2020-12-31,2021-01-07,601,762,5,"469,794"
49065,2020-12-31,2021-01-07,601,800,2,"600,2625"
49065,2020-12-31,2021-01-07,601,770,1,"469,794"
49065,2020-12-31,2021-01-07,601,760,3,"469,794"
49065,2020-12-31,2021-01-07,601,792,3,"1308,9375"
49065,2020-12-31,2021-01-07,601,759,2,"469,794"
49065,2020-12-31,2021-01-07,601,790,2,"1466,01"
49065,2020-12-31,2021-01-07,601,715,7,"28,8404"
49065,2020-12-31,2021-01-07,601,763,3,"469,794"
49065,2020-12-31,2021-01-07,601,712,5,"5,1865"
49065,2020-12-31,2021-01-07,601,764,1,"469,794"
49065,2020-12-31,2021-01-07,601,801,1,"600,2625"
49066,2020-12-31,2021-01-07,561,711,3,"20,1865"
49066,2020-12-31,2021-01-07,561,765,2,"469,794"
49066,2020-12-31,2021-01-07,561,855,5,"53,994"
49066,2020-12-31,2021-01-07,561,712,7,"5,1865"
49066,2020-12-31,2021-01-07,561,764,1,"469,794"
49066,2020-12-31,2021-01-07,561,849,2,"35,994"
49066,2020-12-31,2021-01-07,561,852,3,"44,994"
49066,2020-12-31,2021-01-07,561,714,6,"28,8404"
49066,2020-12-31,2021-01-07,561,789,4,"1466,01"
49066,2020-12-31,2021-01-07,561,859,4,"14,1289"
49066,2020-12-31,2021-01-07,561,707,3,"20,1865"
49066,2020-12-31,2021-01-07,561,760,2,"469,794"
49066,2020-12-31,2021-01-07,561,801,3,"600,2625"
49066,2020-12-31,2021-01-07,561,857,5,"53,994"
49066,2020-12-31,2021-01-07,561,768,2,"469,794"
49066,2020-12-31,2021-01-07,561,841,6,"35,994"
49066,2020-12-31,2021-01-07,561,708,4,"20,1865"
49066,2020-12-31,2021-01-07,561,763,2,"469,794"
49066,2020-12-31,2021-01-07,561,738,2,"183,9382"
49066,2020-12-31,2021-01-07,561,716,1,"28,8404"
49066,2020-12-31,2021-01-07,561,725,1,"202,332"
49066,2020-12-31,2021-01-07,561,729,1,"202,332"
49066,2020-12-31,2021-01-07,561,854,1,"44,994"
49066,2020-12-31,2021-01-07,561,856,3,"53,994"
49066,2020-12-31,2021-01-07,561,797,3,"600,2625"
49066,2020-12-31,2021-01-07,561,835,1,"324,4527"
49066,2020-12-31,2021-01-07,561,715,6,"28,8404"
49066,2020-12-31,2021-01-07,561,844,2,"11,994"
49066,2020-12-31,2021-01-07,561,793,4,"1308,9375"
49066,2020-12-31,2021-01-07,561,798,1,"600,2625"
49066,2020-12-31,2021-01-07,561,858,3,"14,1289"
49066,2020-12-31,2021-01-07,561,843,3,"15,0"
49067,2020-12-31,2021-01-07,1805,779,1,"1242,8518"
49068,2020-12-31,2021-01-07,1449,761,3,"469,794"
49068,2020-12-31,2021-01-07,1449,762,5,"469,794"
49068,2020-12-31,2021-01-07,1449,770,2,"469,794"
49068,2020-12-31,2021-01-07,1449,763,2,"469,794"
49068,2020-12-31,2021-01-07,1449,760,7,"469,794"
49068,2020-12-31,2021-01-07,1449,765,5,"469,794"
49069,2020-12-31,2021-01-07,781,856,5,"53,994"
49069,2020-12-31,2021-01-07,781,714,5,"28,8404"
49069,2020-12-31,2021-01-07,781,844,3,"11,994"
49069,2020-12-31,2021-01-07,781,843,3,"15,0"
49069,2020-12-31,2021-01-07,781,725,2,"202,332"
49069,2020-12-31,2021-01-07,781,835,2,"324,4527"
49069,2020-12-31,2021-01-07,781,715,8,"28,8404"
49069,2020-12-31,2021-01-07,781,854,4,"44,994"
49069,2020-12-31,2021-01-07,781,712,3,"5,1865"
49069,2020-12-31,2021-01-07,781,858,6,"14,1289"
49069,2020-12-31,2021-01-07,781,708,3,"20,1865"
49069,2020-12-31,2021-01-07,781,852,1,"44,994"
49069,2020-12-31,2021-01-07,781,711,5,"20,1865"
49069,2020-12-31,2021-01-07,781,761,1,"469,794"
49069,2020-12-31,2021-01-07,781,762,1,"469,794"
49069,2020-12-31,2021-01-07,781,716,4,"28,8404"
49069,2020-12-31,2021-01-07,781,855,1,"53,994"
49069,2020-12-31,2021-01-07,781,859,5,"14,1289"
49069,2020-12-31,2021-01-07,781,770,3,"469,794"
49069,2020-12-31,2021-01-07,781,760,2,"469,794"
49069,2020-12-31,2021-01-07,781,849,8,"35,994"
49069,2020-12-31,2021-01-07,781,707,2,"20,1865"
49070,2020-12-31,2021-01-07,779,789,1,"1466,01"
49070,2020-12-31,2021-01-07,779,822,3,"324,4527"
49070,2020-12-31,2021-01-07,779,790,4,"1466,01"
49070,2020-12-31,2021-01-07,779,722,2,"183,9382"
49070,2020-12-31,2021-01-07,779,850,1,"35,994"
49070,2020-12-31,2021-01-07,779,798,3,"600,2625"
49070,2020-12-31,2021-01-07,779,794,4,"1308,9375"
49070,2020-12-31,2021-01-07,779,836,1,"324,4527"
49070,2020-12-31,2021-01-07,779,764,1,"469,794"
49070,2020-12-31,2021-01-07,779,801,1,"600,2625"
49070,2020-12-31,2021-01-07,779,766,1,"469,794"
49070,2020-12-31,2021-01-07,779,793,3,"1308,9375"
49070,2020-12-31,2021-01-07,779,768,1,"469,794"
49070,2020-12-31,2021-01-07,779,730,5,"202,332"
49070,2020-12-31,2021-01-07,779,726,3,"202,332"
49071,2020-12-31,2021-01-07,1055,814,2,"209,256"
49072,2020-12-31,2021-01-07,355,787,2,"647,994"
49072,2020-12-31,2021-01-07,355,788,1,"647,994"
49072,2020-12-31,2021-01-07,355,781,1,"1242,8518"
49072,2020-12-31,2021-01-07,355,747,1,"736,1455"
49072,2020-12-31,2021-01-07,355,742,3,"744,2727"
49072,2020-12-31,2021-01-07,355,786,1,"647,994"
49072,2020-12-31,2021-01-07,355,780,3,"1242,8518"
49073,2020-12-31,2021-01-07,427,862,3,"22,794"
49073,2020-12-31,2021-01-07,427,863,2,"22,794"
49073,2020-12-31,2021-01-07,427,861,3,"22,794"
49073,2020-12-31,2021-01-07,427,783,2,"1229,4589"
49074,2020-12-31,2021-01-07,957,793,3,"1308,9375"
49074,2020-12-31,2021-01-07,957,790,4,"1466,01"
49074,2020-12-31,2021-01-07,957,730,1,"202,332"
49074,2020-12-31,2021-01-07,957,798,1,"600,2625"
49074,2020-12-31,2021-01-07,957,822,1,"324,4527"
49074,2020-12-31,2021-01-07,957,835,1,"324,4527"
49074,2020-12-31,2021-01-07,957,836,1,"324,4527"
49074,2020-12-31,2021-01-07,957,826,4,"67,539"
49074,2020-12-31,2021-01-07,957,794,1,"1308,9375"
49074,2020-12-31,2021-01-07,957,820,4,"198,036"
49074,2020-12-31,2021-01-07,957,726,1,"202,332"
49074,2020-12-31,2021-01-07,957,797,1,"600,2625"
49074,2020-12-31,2021-01-07,957,766,2,"469,794"
49074,2020-12-31,2021-01-07,957,789,3,"1466,01"
49075,2020-12-31,2021-01-07,417,814,1,"209,256"
49076,2020-12-31,2021-01-07,815,768,4,"469,794"
49076,2020-12-31,2021-01-07,815,801,1,"600,2625"
49076,2020-12-31,2021-01-07,815,826,3,"67,539"
49076,2020-12-31,2021-01-07,815,760,4,"469,794"
49076,2020-12-31,2021-01-07,815,800,2,"600,2625"
49076,2020-12-31,2021-01-07,815,790,7,"1466,01"
49076,2020-12-31,2021-01-07,815,763,4,"469,794"
49076,2020-12-31,2021-01-07,815,715,2,"28,8404"
49076,2020-12-31,2021-01-07,815,792,5,"1308,9375"
49076,2020-12-31,2021-01-07,815,767,3,"469,794"
49076,2020-12-31,2021-01-07,815,761,3,"469,794"
49076,2020-12-31,2021-01-07,815,794,3,"1308,9375"
49076,2020-12-31,2021-01-07,815,764,7,"469,794"
49076,2020-12-31,2021-01-07,815,797,5,"600,2625"
49076,2020-12-31,2021-01-07,815,852,3,"44,994"
49076,2020-12-31,2021-01-07,815,765,5,"469,794"
49076,2020-12-31,2021-01-07,815,766,2,"469,794"
49076,2020-12-31,2021-01-07,815,799,7,"600,2625"
49076,2020-12-31,2021-01-07,815,791,5,"1466,01"
49076,2020-12-31,2021-01-07,815,793,3,"1308,9375"
49076,2020-12-31,2021-01-07,815,854,6,"44,994"
49076,2020-12-31,2021-01-07,815,712,2,"5,1865"
49076,2020-12-31,2021-01-07,815,769,2,"469,794"
49076,2020-12-31,2021-01-07,815,770,5,"469,794"
49076,2020-12-31,2021-01-07,815,762,4,"469,794"
49076,2020-12-31,2021-01-07,815,759,8,"469,794"
49076,2020-12-31,2021-01-07,815,795,1,"1308,9375"
49076,2020-12-31,2021-01-07,815,789,5,"1466,01"
49076,2020-12-31,2021-01-07,815,798,8,"600,2625"
49077,2020-12-31,2021-01-07,523,787,1,"647,994"
49078,2020-12-31,2021-01-07,961,785,1,"647,994"
49078,2020-12-31,2021-01-07,961,779,2,"1242,8518"
49078,2020-12-31,2021-01-07,961,852,1,"44,994"
49078,2020-12-31,2021-01-07,961,784,2,"1229,4589"
49078,2020-12-31,2021-01-07,961,783,1,"1229,4589"
49078,2020-12-31,2021-01-07,961,716,6,"28,8404"
49078,2020-12-31,2021-01-07,961,747,3,"736,1455"
49078,2020-12-31,2021-01-07,961,787,5,"647,994"
49078,2020-12-31,2021-01-07,961,788,3,"647,994"
49078,2020-12-31,2021-01-07,961,841,4,"35,994"
49078,2020-12-31,2021-01-07,961,855,2,"53,994"
49078,2020-12-31,2021-01-07,961,786,3,"647,994"
49078,2020-12-31,2021-01-07,961,807,5,"74,838"
49078,2020-12-31,2021-01-07,961,743,1,"736,1455"
49078,2020-12-31,2021-01-07,961,780,2,"1242,8518"
49078,2020-12-31,2021-01-07,961,781,2,"1242,8518"
49078,2020-12-31,2021-01-07,961,814,2,"209,256"
49078,2020-12-31,2021-01-07,961,742,2,"744,2727"
49079,2020-12-31,2021-01-07,1823,770,1,"469,794"
49080,2020-12-31,2021-01-07,545,711,4,"20,1865"
49080,2020-12-31,2021-01-07,545,856,1,"53,994"
49080,2020-12-31,2021-01-07,545,814,1,"209,256"
49081,2020-12-31,2021-01-07,1437,782,1,"1229,4589"
49082,2020-12-31,2021-01-07,1837,797,1,"600,2625"
49082,2020-12-31,2021-01-07,1837,850,2,"35,994"
49083,2020-12-31,2021-01-07,699,783,1,"1229,4589"
49084,2020-12-31,2021-01-07,1051,832,2,"209,256"
49084,2020-12-31,2021-01-07,1051,785,3,"647,994"
49084,2020-12-31,2021-01-07,1051,862,6,"22,794"
49084,2020-12-31,2021-01-07,1051,824,3,"141,615"
49084,2020-12-31,2021-01-07,1051,825,3,"196,329"
49084,2020-12-31,2021-01-07,1051,783,3,"1229,4589"
49084,2020-12-31,2021-01-07,1051,863,5,"22,794"
49084,2020-12-31,2021-01-07,1051,779,4,"1242,8518"
49084,2020-12-31,2021-01-07,1051,781,4,"1242,8518"
49084,2020-12-31,2021-01-07,1051,780,6,"1242,8518"
49085,2020-12-31,2021-01-07,1971,809,2,"33,7745"
49085,2020-12-31,2021-01-07,1971,782,3,"1229,4589"
49085,2020-12-31,2021-01-07,1971,742,1,"744,2727"
49085,2020-12-31,2021-01-07,1971,748,4,"744,2727"
49085,2020-12-31,2021-01-07,1971,787,3,"647,994"
49085,2020-12-31,2021-01-07,1971,783,2,"1229,4589"
49085,2020-12-31,2021-01-07,1971,781,1,"1242,8518"
49085,2020-12-31,2021-01-07,1971,747,3,"736,1455"
49085,2020-12-31,2021-01-07,1971,815,2,"36,447"
49085,2020-12-31,2021-01-07,1971,786,1,"647,994"
49085,2020-12-31,2021-01-07,1971,824,1,"141,615"
49085,2020-12-31,2021-01-07,1971,779,1,"1242,8518"
49085,2020-12-31,2021-01-07,1971,804,1,"137,694"
49085,2020-12-31,2021-01-07,1971,808,2,"24,2945"
49085,2020-12-31,2021-01-07,1971,862,1,"22,794"
49085,2020-12-31,2021-01-07,1971,807,2,"74,838"
